ename,node,var,state,period,value
e2.ec.electric_Q,e2.ec,electric,Q,31,0
e2.ec.rejected_Q,e2.ec,rejected,Q,31,0
e2.ec.electric.ice_Q,e2.ec,electric.ice,Q,31,0
e2.dhwt.loss_D,e2.dhwt,loss,D,31,8
e2.hhwt.loss_D,e2.hhwt,loss,D,31,8
e2.dhwt.storage_J,e2.dhwt,storage,J,31,0
e2.hhwt.storage_J,e2.hhwt,storage,J,31,7336079
e2.ice.storage_J,e2.ice,storage,J,31,-492044651
e2.dhw.dhwt_Q,e2.dhw,dhwt,Q,32,61500
e2.dhwt.dhw_Q,e2.dhwt,dhw,Q,32,-61500
e2.hhwt.dhwt_Q,e2.hhwt,dhwt,Q,32,-65388
e2.dhwt.hhwt_Q,e2.dhwt,hhwt,Q,32,65388
e2.hx.hhwt_Q,e2.hx,hhwt,Q,32,-67305
e2.hhwt.hx_Q,e2.hhwt,hx,Q,32,67305
e2.sc.hx_Q,e2.sc,hx,Q,32,-67305
e2.hx.sc_Q,e2.hx,sc,Q,32,67305
e2.hhwt.ahu_Q,e2.hhwt,ahu,Q,32,0
e2.ahu.heat_Q,e2.ahu,heat,Q,32,0
e2.cwt.ahu_Q,e2.cwt,ahu,Q,32,0
e2.ahu.cool_Q,e2.ahu,cool,Q,32,0
e2.ac.cwt_Q,e2.ac,cwt,Q,32,0
e2.cwt.ac_Q,e2.cwt,ac,Q,32,0
e2.hhwt.ac_Q,e2.hhwt,ac,Q,32,0
e2.ac.hhwt_Q,e2.ac,hhwt,Q,32,0
e2.ct.ac_Q,e2.ct,ac,Q,32,0
e2.ac.ct_Q,e2.ac,ct,Q,32,0
e2.ec.cwt_Q,e2.ec,cwt,Q,32,0
e2.cwt.ec_Q,e2.cwt,ec,Q,32,0
e2.ice.ec_Q,e2.ice,ec,Q,32,0
e2.ec.ice_Q,e2.ec,ice,Q,32,0
e2.ice.cwt_Q,e2.ice,cwt,Q,32,0
e2.cwt.ice_Q,e2.cwt,ice,Q,32,0
e2.dhwt.loss_Q,e2.dhwt,loss,Q,32,-160
e2.dhwt.storage_Q,e2.dhwt,storage,Q,32,-3728
e2.hhwt.loss_Q,e2.hhwt,loss,Q,32,-1808
e2.hhwt.storage_Q,e2.hhwt,storage,Q,32,-109
e2.ice.storage_Q,e2.ice,storage,Q,32,0
e2.sc.IDN_Q,e2.sc,IDN,Q,32,67305
e2.dhwt.electric_Q,e2.dhwt,electric,Q,32,0
e2.dhw.Demand_Q,e2.dhw,Demand,Q,32,-61500
e2.ct.rejected_Q,e2.ct,rejected,Q,32,0
e2.ahu.Demand_Q,e2.ahu,Demand,Q,32,0
e2.ec.electric_Q,e2.ec,electric,Q,32,0
e2.ec.rejected_Q,e2.ec,rejected,Q,32,0
e2.ec.electric.ice_Q,e2.ec,electric.ice,Q,32,0
e2.dhwt.loss_D,e2.dhwt,loss,D,32,8
e2.hhwt.loss_D,e2.hhwt,loss,D,32,8
e2.dhwt.storage_J,e2.dhwt,storage,J,32,0
e2.hhwt.storage_J,e2.hhwt,storage,J,32,0
e2.ice.storage_J,e2.ice,storage,J,32,-492044651
e2.dhw.dhwt_Q,e2.dhw,dhwt,Q,33,61500
e2.dhwt.dhw_Q,e2.dhwt,dhw,Q,33,-61500
e2.hhwt.dhwt_Q,e2.hhwt,dhwt,Q,33,-61819
e2.dhwt.hhwt_Q,e2.dhwt,hhwt,Q,33,61819
e2.hx.hhwt_Q,e2.hx,hhwt,Q,33,-263999
e2.hhwt.hx_Q,e2.hhwt,hx,Q,33,263999
e2.sc.hx_Q,e2.sc,hx,Q,33,-263999
e2.hx.sc_Q,e2.hx,sc,Q,33,263999
e2.hhwt.ahu_Q,e2.hhwt,ahu,Q,33,-50600
e2.ahu.heat_Q,e2.ahu,heat,Q,33,50600
e2.cwt.ahu_Q,e2.cwt,ahu,Q,33,73799
e2.ahu.cool_Q,e2.ahu,cool,Q,33,-73799
e2.ac.cwt_Q,e2.ac,cwt,Q,33,69906
e2.cwt.ac_Q,e2.cwt,ac,Q,33,-69906
e2.hhwt.ac_Q,e2.hhwt,ac,Q,33,-97093
e2.ac.hhwt_Q,e2.ac,hhwt,Q,33,97093
e2.ct.ac_Q,e2.ct,ac,Q,33,167000
e2.ac.ct_Q,e2.ac,ct,Q,33,-167000
e2.ec.cwt_Q,e2.ec,cwt,Q,33,0
e2.cwt.ec_Q,e2.cwt,ec,Q,33,0
e2.ice.ec_Q,e2.ice,ec,Q,33,0
e2.ec.ice_Q,e2.ec,ice,Q,33,0
e2.ice.cwt_Q,e2.ice,cwt,Q,33,3893
e2.cwt.ice_Q,e2.cwt,ice,Q,33,-3893
e2.dhwt.loss_Q,e2.dhwt,loss,Q,33,-320
e2.dhwt.storage_Q,e2.dhwt,storage,Q,33,0
e2.hhwt.loss_Q,e2.hhwt,loss,Q,33,-1811
e2.hhwt.storage_Q,e2.hhwt,storage,Q,33,-52675
e2.ice.storage_Q,e2.ice,storage,Q,33,-3893
e2.sc.IDN_Q,e2.sc,IDN,Q,33,263999
e2.dhwt.electric_Q,e2.dhwt,electric,Q,33,0
e2.dhw.Demand_Q,e2.dhw,Demand,Q,33,-61500
e2.ct.rejected_Q,e2.ct,rejected,Q,33,-167000
e2.ahu.Demand_Q,e2.ahu,Demand,Q,33,23199
e2.ec.electric_Q,e2.ec,electric,Q,33,0
e2.ec.rejected_Q,e2.ec,rejected,Q,33,0
e2.ec.electric.ice_Q,e2.ec,electric.ice,Q,33,0
e2.dhwt.loss_D,e2.dhwt,loss,D,33,16
e2.hhwt.loss_D,e2.hhwt,loss,D,33,8
e2.dhwt.storage_J,e2.dhwt,storage,J,33,13422818
e2.hhwt.storage_J,e2.hhwt,storage,J,33,392894
e2.ice.storage_J,e2.ice,storage,J,33,-492044651
e2.dhw.dhwt_Q,e2.dhw,dhwt,Q,34,123000
e2.dhwt.dhw_Q,e2.dhwt,dhw,Q,34,-123000
e2.hhwt.dhwt_Q,e2.hhwt,dhwt,Q,34,-119591
e2.dhwt.hhwt_Q,e2.dhwt,hhwt,Q,34,119591
e2.hx.hhwt_Q,e2.hx,hhwt,Q,34,-200000
e2.hhwt.hx_Q,e2.hhwt,hx,Q,34,200000
e2.sc.hx_Q,e2.sc,hx,Q,34,-200000
e2.hx.sc_Q,e2.hx,sc,Q,34,200000
e2.hhwt.ahu_Q,e2.hhwt,ahu,Q,34,-50600
e2.ahu.heat_Q,e2.ahu,heat,Q,34,50600
e2.cwt.ahu_Q,e2.cwt,ahu,Q,34,73800
e2.ahu.cool_Q,e2.ahu,cool,Q,34,-73800
e2.ac.cwt_Q,e2.ac,cwt,Q,34,31600
e2.cwt.ac_Q,e2.cwt,ac,Q,34,-31600
e2.hhwt.ac_Q,e2.hhwt,ac,Q,34,-43888
e2.ac.hhwt_Q,e2.ac,hhwt,Q,34,43888
e2.ct.ac_Q,e2.ct,ac,Q,34,75488
e2.ac.ct_Q,e2.ac,ct,Q,34,-75488
e2.ec.cwt_Q,e2.ec,cwt,Q,34,17200
e2.cwt.ec_Q,e2.cwt,ec,Q,34,-17200
e2.ice.ec_Q,e2.ice,ec,Q,34,0
e2.ec.ice_Q,e2.ec,ice,Q,34,0
e2.ice.cwt_Q,e2.ice,cwt,Q,34,25000
e2.cwt.ice_Q,e2.cwt,ice,Q,34,-25000
e2.dhwt.loss_Q,e2.dhwt,loss,Q,34,-320
e2.dhwt.storage_Q,e2.dhwt,storage,Q,34,3728
e2.hhwt.loss_Q,e2.hhwt,loss,Q,34,-3615
e2.hhwt.storage_Q,e2.hhwt,storage,Q,34,17696
e2.ice.storage_Q,e2.ice,storage,Q,34,-25000
e2.sc.IDN_Q,e2.sc,IDN,Q,34,200000
e2.dhwt.electric_Q,e2.dhwt,electric,Q,34,0
e2.dhw.Demand_Q,e2.dhw,Demand,Q,34,-123000
e2.ct.rejected_Q,e2.ct,rejected,Q,34,-75488
e2.ahu.Demand_Q,e2.ahu,Demand,Q,34,23200
e2.ec.electric_Q,e2.ec,electric,Q,34,5890
e2.ec.rejected_Q,e2.ec,rejected,Q,34,-23090
e2.ec.electric.ice_Q,e2.ec,electric.ice,Q,34,0
e2.dhwt.loss_D,e2.dhwt,loss,D,34,16
e2.hhwt.loss_D,e2.hhwt,loss,D,34,15
e2.dhwt.storage_J,e2.dhwt,storage,J,34,13422818
e2.hhwt.storage_J,e2.hhwt,storage,J,34,190023752
e2.ice.storage_J,e2.ice,storage,J,34,-478029767
e2.dhw.dhwt_Q,e2.dhw,dhwt,Q,35,123000
e2.dhwt.dhw_Q,e2.dhwt,dhw,Q,35,-123000
e2.hhwt.dhwt_Q,e2.hhwt,dhwt,Q,35,-123160
e2.dhwt.hhwt_Q,e2.dhwt,hhwt,Q,35,123160
e2.hx.hhwt_Q,e2.hx,hhwt,Q,35,-200000
e2.hhwt.hx_Q,e2.hhwt,hx,Q,35,200000
e2.sc.hx_Q,e2.sc,hx,Q,35,-200000
e2.hx.sc_Q,e2.hx,sc,Q,35,200000
e2.hhwt.ahu_Q,e2.hhwt,ahu,Q,35,-50600
e2.ahu.heat_Q,e2.ahu,heat,Q,35,50600
e2.cwt.ahu_Q,e2.cwt,ahu,Q,35,73800
e2.ahu.cool_Q,e2.ahu,cool,Q,35,-73800
e2.ac.cwt_Q,e2.ac,cwt,Q,35,31600
e2.cwt.ac_Q,e2.cwt,ac,Q,35,-31600
e2.hhwt.ac_Q,e2.hhwt,ac,Q,35,-43888
e2.ac.hhwt_Q,e2.ac,hhwt,Q,35,43888
e2.ct.ac_Q,e2.ct,ac,Q,35,75488
e2.ac.ct_Q,e2.ac,ct,Q,35,-75488
e2.ec.cwt_Q,e2.ec,cwt,Q,35,17200
e2.cwt.ec_Q,e2.cwt,ec,Q,35,-17200
e2.ice.ec_Q,e2.ice,ec,Q,35,0
e2.ec.ice_Q,e2.ec,ice,Q,35,0
e2.ice.cwt_Q,e2.ice,cwt,Q,35,25000
e2.cwt.ice_Q,e2.cwt,ice,Q,35,-25000
e2.dhwt.loss_Q,e2.dhwt,loss,Q,35,-160
e2.dhwt.storage_Q,e2.dhwt,storage,Q,35,0
e2.hhwt.loss_Q,e2.hhwt,loss,Q,35,-3009
e2.hhwt.storage_Q,e2.hhwt,storage,Q,35,20658
e2.ice.storage_Q,e2.ice,storage,Q,35,-25000
e2.sc.IDN_Q,e2.sc,IDN,Q,35,200000
e2.dhwt.electric_Q,e2.dhwt,electric,Q,35,0
e2.dhw.Demand_Q,e2.dhw,Demand,Q,35,-123000
e2.ct.rejected_Q,e2.ct,rejected,Q,35,-75488
e2.ahu.Demand_Q,e2.ahu,Demand,Q,35,23200
e2.ec.electric_Q,e2.ec,electric,Q,35,5890
e2.ec.rejected_Q,e2.ec,rejected,Q,35,-23090
e2.ec.electric.ice_Q,e2.ec,electric.ice,Q,35,0
e2.dhwt.loss_D,e2.dhwt,loss,D,35,8
e2.hhwt.loss_D,e2.hhwt,loss,D,35,13
e2.dhwt.storage_J,e2.dhwt,storage,J,35,0
e2.hhwt.storage_J,e2.hhwt,storage,J,35,126316971
e2.ice.storage_J,e2.ice,storage,J,35,-388029767
e2.dhw.dhwt_Q,e2.dhw,dhwt,Q,36,123000
e2.dhwt.dhw_Q,e2.dhwt,dhw,Q,36,-123000
e2.hhwt.dhwt_Q,e2.hhwt,dhwt,Q,36,-117638
e2.dhwt.hhwt_Q,e2.dhwt,hhwt,Q,36,117638
e2.hx.hhwt_Q,e2.hx,hhwt,Q,36,-200000
e2.hhwt.hx_Q,e2.hhwt,hx,Q,36,200000
e2.sc.hx_Q,e2.sc,hx,Q,36,-200000
e2.hx.sc_Q,e2.hx,sc,Q,36,200000
e2.hhwt.ahu_Q,e2.hhwt,ahu,Q,36,-50600
e2.ahu.heat_Q,e2.ahu,heat,Q,36,50600
e2.cwt.ahu_Q,e2.cwt,ahu,Q,36,73800
e2.ahu.cool_Q,e2.ahu,cool,Q,36,-73800
e2.ac.cwt_Q,e2.ac,cwt,Q,36,31600
e2.cwt.ac_Q,e2.cwt,ac,Q,36,-31600
e2.hhwt.ac_Q,e2.hhwt,ac,Q,36,-43888
e2.ac.hhwt_Q,e2.ac,hhwt,Q,36,43888
e2.ct.ac_Q,e2.ct,ac,Q,36,75488
e2.ac.ct_Q,e2.ac,ct,Q,36,-75488
e2.ec.cwt_Q,e2.ec,cwt,Q,36,17200
e2.cwt.ec_Q,e2.cwt,ec,Q,36,-17200
e2.ice.ec_Q,e2.ice,ec,Q,36,0
e2.ec.ice_Q,e2.ec,ice,Q,36,0
e2.ice.cwt_Q,e2.ice,cwt,Q,36,25000
e2.cwt.ice_Q,e2.cwt,ice,Q,36,-25000
e2.dhwt.loss_Q,e2.dhwt,loss,Q,36,-160
e2.dhwt.storage_Q,e2.dhwt,storage,Q,36,0
e2.hhwt.loss_Q,e2.hhwt,loss,Q,36,-2302
e2.hhwt.storage_Q,e2.hhwt,storage,Q,36,14429
e2.ice.storage_Q,e2.ice,storage,Q,36,-25000
e2.sc.IDN_Q,e2.sc,IDN,Q,36,200000
e2.dhwt.electric_Q,e2.dhwt,electric,Q,36,5521
e2.dhw.Demand_Q,e2.dhw,Demand,Q,36,-123000
e2.ct.rejected_Q,e2.ct,rejected,Q,36,-75488
e2.ahu.Demand_Q,e2.ahu,Demand,Q,36,23200
e2.ec.electric_Q,e2.ec,electric,Q,36,5890
e2.ec.rejected_Q,e2.ec,rejected,Q,36,-23090
e2.ec.electric.ice_Q,e2.ec,electric.ice,Q,36,0
e2.dhwt.loss_D,e2.dhwt,loss,D,36,8
e2.hhwt.loss_D,e2.hhwt,loss,D,36,10
e2.dhwt.storage_J,e2.dhwt,storage,J,36,0
e2.hhwt.storage_J,e2.hhwt,storage,J,36,51945492
e2.ice.storage_J,e2.ice,storage,J,36,-298029767
e2.dhw.dhwt_Q,e2.dhw,dhwt,Q,37,123000
e2.dhwt.dhw_Q,e2.dhwt,dhw,Q,37,-123000
e2.hhwt.dhwt_Q,e2.hhwt,dhwt,Q,37,-103703
e2.dhwt.hhwt_Q,e2.dhwt,hhwt,Q,37,103703
e2.hx.hhwt_Q,e2.hx,hhwt,Q,37,-200000
e2.hhwt.hx_Q,e2.hhwt,hx,Q,37,200000
e2.sc.hx_Q,e2.sc,hx,Q,37,-200000
e2.hx.sc_Q,e2.hx,sc,Q,37,200000
e2.hhwt.ahu_Q,e2.hhwt,ahu,Q,37,-50600
e2.ahu.heat_Q,e2.ahu,heat,Q,37,50600
e2.cwt.ahu_Q,e2.cwt,ahu,Q,37,73800
e2.ahu.cool_Q,e2.ahu,cool,Q,37,-73800
e2.ac.cwt_Q,e2.ac,cwt,Q,37,31600
e2.cwt.ac_Q,e2.cwt,ac,Q,37,-31600
e2.hhwt.ac_Q,e2.hhwt,ac,Q,37,-43888
e2.ac.hhwt_Q,e2.ac,hhwt,Q,37,43888
e2.ct.ac_Q,e2.ct,ac,Q,37,75488
e2.ac.ct_Q,e2.ac,ct,Q,37,-75488
e2.ec.cwt_Q,e2.ec,cwt,Q,37,17200
e2.cwt.ec_Q,e2.cwt,ec,Q,37,-17200
e2.ice.ec_Q,e2.ice,ec,Q,37,0
e2.ec.ice_Q,e2.ec,ice,Q,37,0
e2.ice.cwt_Q,e2.ice,cwt,Q,37,25000
e2.cwt.ice_Q,e2.cwt,ice,Q,37,-25000
e2.dhwt.loss_Q,e2.dhwt,loss,Q,37,-160
e2.dhwt.storage_Q,e2.dhwt,storage,Q,37,0
e2.hhwt.loss_Q,e2.hhwt,loss,Q,37,-1807
e2.hhwt.storage_Q,e2.hhwt,storage,Q,37,0
e2.ice.storage_Q,e2.ice,storage,Q,37,-25000
e2.sc.IDN_Q,e2.sc,IDN,Q,37,200000
e2.dhwt.electric_Q,e2.dhwt,electric,Q,37,19456
e2.dhw.Demand_Q,e2.dhw,Demand,Q,37,-123000
e2.ct.rejected_Q,e2.ct,rejected,Q,37,-75488
e2.ahu.Demand_Q,e2.ahu,Demand,Q,37,23200
e2.ec.electric_Q,e2.ec,electric,Q,37,5890
e2.ec.rejected_Q,e2.ec,rejected,Q,37,-23090
e2.ec.electric.ice_Q,e2.ec,electric.ice,Q,37,0
e2.dhwt.loss_D,e2.dhwt,loss,D,37,8
e2.hhwt.loss_D,e2.hhwt,loss,D,37,7
e2.dhwt.storage_J,e2.dhwt,storage,J,37,0
e2.hhwt.storage_J,e2.hhwt,storage,J,37,0
e2.ice.storage_J,e2.ice,storage,J,37,-208029767
e2.dhw.dhwt_Q,e2.dhw,dhwt,Q,38,123000
e2.dhwt.dhw_Q,e2.dhwt,dhw,Q,38,-123000
e2.hhwt.dhwt_Q,e2.hhwt,dhwt,Q,38,-103703
e2.dhwt.hhwt_Q,e2.dhwt,hhwt,Q,38,103703
e2.hx.hhwt_Q,e2.hx,hhwt,Q,38,-200000
e2.hhwt.hx_Q,e2.hhwt,hx,Q,38,200000
e2.sc.hx_Q,e2.sc,hx,Q,38,-200000
e2.hx.sc_Q,e2.hx,sc,Q,38,200000
e2.hhwt.ahu_Q,e2.hhwt,ahu,Q,38,-50600
e2.ahu.heat_Q,e2.ahu,heat,Q,38,50600
e2.cwt.ahu_Q,e2.cwt,ahu,Q,38,73800
e2.ahu.cool_Q,e2.ahu,cool,Q,38,-73800
e2.ac.cwt_Q,e2.ac,cwt,Q,38,31600
e2.cwt.ac_Q,e2.cwt,ac,Q,38,-31600
e2.hhwt.ac_Q,e2.hhwt,ac,Q,38,-43888
e2.ac.hhwt_Q,e2.ac,hhwt,Q,38,43888
e2.ct.ac_Q,e2.ct,ac,Q,38,75488
e2.ac.ct_Q,e2.ac,ct,Q,38,-75488
e2.ec.cwt_Q,e2.ec,cwt,Q,38,17200
e2.cwt.ec_Q,e2.cwt,ec,Q,38,-17200
e2.ice.ec_Q,e2.ice,ec,Q,38,0
e2.ec.ice_Q,e2.ec,ice,Q,38,0
e2.ice.cwt_Q,e2.ice,cwt,Q,38,25000
e2.cwt.ice_Q,e2.cwt,ice,Q,38,-25000
e2.dhwt.loss_Q,e2.dhwt,loss,Q,38,-160
e2.dhwt.storage_Q,e2.dhwt,storage,Q,38,0
e2.hhwt.loss_Q,e2.hhwt,loss,Q,38,-1807
e2.hhwt.storage_Q,e2.hhwt,storage,Q,38,0
e2.ice.storage_Q,e2.ice,storage,Q,38,-25000
e2.sc.IDN_Q,e2.sc,IDN,Q,38,200000
e2.dhwt.electric_Q,e2.dhwt,electric,Q,38,19456
e2.dhw.Demand_Q,e2.dhw,Demand,Q,38,-123000
e2.ct.rejected_Q,e2.ct,rejected,Q,38,-75488
e2.ahu.Demand_Q,e2.ahu,Demand,Q,38,23200
e2.ec.electric_Q,e2.ec,electric,Q,38,5890
e2.ec.rejected_Q,e2.ec,rejected,Q,38,-23090
e2.ec.electric.ice_Q,e2.ec,electric.ice,Q,38,0
e2.dhwt.loss_D,e2.dhwt,loss,D,38,8
e2.hhwt.loss_D,e2.hhwt,loss,D,38,7
e2.dhwt.storage_J,e2.dhwt,storage,J,38,0
e2.hhwt.storage_J,e2.hhwt,storage,J,38,0
e2.ice.storage_J,e2.ice,storage,J,38,-118029767
e2.dhw.dhwt_Q,e2.dhw,dhwt,Q,39,61500
e2.dhwt.dhw_Q,e2.dhwt,dhw,Q,39,-61500
e2.hhwt.dhwt_Q,e2.hhwt,dhwt,Q,39,-61714
e2.dhwt.hhwt_Q,e2.dhwt,hhwt,Q,39,61714
e2.hx.hhwt_Q,e2.hx,hhwt,Q,39,-264000
e2.hhwt.hx_Q,e2.hhwt,hx,Q,39,264000
e2.sc.hx_Q,e2.sc,hx,Q,39,-264000
e2.hx.sc_Q,e2.hx,sc,Q,39,264000
e2.hhwt.ahu_Q,e2.hhwt,ahu,Q,39,-50600
e2.ahu.heat_Q,e2.ahu,heat,Q,39,50600
e2.cwt.ahu_Q,e2.cwt,ahu,Q,39,73799
e2.ahu.cool_Q,e2.ahu,cool,Q,39,-73799
e2.ac.cwt_Q,e2.ac,cwt,Q,39,69906
e2.cwt.ac_Q,e2.cwt,ac,Q,39,-69906
e2.hhwt.ac_Q,e2.hhwt,ac,Q,39,-97093
e2.ac.hhwt_Q,e2.ac,hhwt,Q,39,97093
e2.ct.ac_Q,e2.ct,ac,Q,39,167000
e2.ac.ct_Q,e2.ac,ct,Q,39,-167000
e2.ec.cwt_Q,e2.ec,cwt,Q,39,0
e2.cwt.ec_Q,e2.cwt,ec,Q,39,0
e2.ice.ec_Q,e2.ice,ec,Q,39,0
e2.ec.ice_Q,e2.ec,ice,Q,39,0
e2.ice.cwt_Q,e2.ice,cwt,Q,39,3893
e2.cwt.ice_Q,e2.cwt,ice,Q,39,-3893
e2.dhwt.loss_Q,e2.dhwt,loss,Q,39,-160
e2.dhwt.storage_Q,e2.dhwt,storage,Q,39,-54
e2.hhwt.loss_Q,e2.hhwt,loss,Q,39,-1807
e2.hhwt.storage_Q,e2.hhwt,storage,Q,39,-52784
e2.ice.storage_Q,e2.ice,storage,Q,39,-3893
e2.sc.IDN_Q,e2.sc,IDN,Q,39,264000
e2.dhwt.electric_Q,e2.dhwt,electric,Q,39,0
e2.dhw.Demand_Q,e2.dhw,Demand,Q,39,-61500
e2.ct.rejected_Q,e2.ct,rejected,Q,39,-167000
e2.ahu.Demand_Q,e2.ahu,Demand,Q,39,23199
e2.ec.electric_Q,e2.ec,electric,Q,39,0
e2.ec.rejected_Q,e2.ec,rejected,Q,39,0
e2.ec.electric.ice_Q,e2.ec,electric.ice,Q,39,0
e2.dhwt.loss_D,e2.dhwt,loss,D,39,8
e2.hhwt.loss_D,e2.hhwt,loss,D,39,7
e2.dhwt.storage_J,e2.dhwt,storage,J,39,0
e2.hhwt.storage_J,e2.hhwt,storage,J,39,0
e2.ice.storage_J,e2.ice,storage,J,39,-28029767
e2.dhw.dhwt_Q,e2.dhw,dhwt,Q,40,61500
e2.dhwt.dhw_Q,e2.dhwt,dhw,Q,40,-61500
e2.hhwt.dhwt_Q,e2.hhwt,dhwt,Q,40,-61607
e2.dhwt.hhwt_Q,e2.dhwt,hhwt,Q,40,61607
e2.hx.hhwt_Q,e2.hx,hhwt,Q,40,-176000
e2.hhwt.hx_Q,e2.hhwt,hx,Q,40,176000
e2.sc.hx_Q,e2.sc,hx,Q,40,-176000
e2.hx.sc_Q,e2.hx,sc,Q,40,176000
e2.hhwt.ahu_Q,e2.hhwt,ahu,Q,40,-50600
e2.ahu.heat_Q,e2.ahu,heat,Q,40,50600
e2.cwt.ahu_Q,e2.cwt,ahu,Q,40,73799
e2.ahu.cool_Q,e2.ahu,cool,Q,40,-73799
e2.ac.cwt_Q,e2.ac,cwt,Q,40,69906
e2.cwt.ac_Q,e2.cwt,ac,Q,40,-69906
e2.hhwt.ac_Q,e2.hhwt,ac,Q,40,-97093
e2.ac.hhwt_Q,e2.ac,hhwt,Q,40,97093
e2.ct.ac_Q,e2.ct,ac,Q,40,167000
e2.ac.ct_Q,e2.ac,ct,Q,40,-167000
e2.ec.cwt_Q,e2.ec,cwt,Q,40,0
e2.cwt.ec_Q,e2.cwt,ec,Q,40,0
e2.ice.ec_Q,e2.ice,ec,Q,40,0
e2.ec.ice_Q,e2.ec,ice,Q,40,0
e2.ice.cwt_Q,e2.ice,cwt,Q,40,3893
e2.cwt.ice_Q,e2.cwt,ice,Q,40,-3893
e2.dhwt.loss_Q,e2.dhwt,loss,Q,40,-162
e2.dhwt.storage_Q,e2.dhwt,storage,Q,40,54
e2.hhwt.loss_Q,e2.hhwt,loss,Q,40,-3615
e2.hhwt.storage_Q,e2.hhwt,storage,Q,40,36916
e2.ice.storage_Q,e2.ice,storage,Q,40,-3893
e2.sc.IDN_Q,e2.sc,IDN,Q,40,176000
e2.dhwt.electric_Q,e2.dhwt,electric,Q,40,0
e2.dhw.Demand_Q,e2.dhw,Demand,Q,40,-61500
e2.ct.rejected_Q,e2.ct,rejected,Q,40,-167000
e2.ahu.Demand_Q,e2.ahu,Demand,Q,40,23199
e2.ec.electric_Q,e2.ec,electric,Q,40,0
e2.ec.rejected_Q,e2.ec,rejected,Q,40,0
e2.ec.electric.ice_Q,e2.ec,electric.ice,Q,40,0
e2.dhwt.loss_D,e2.dhwt,loss,D,40,8
e2.hhwt.loss_D,e2.hhwt,loss,D,40,15
e2.dhwt.storage_J,e2.dhwt,storage,J,40,196563
e2.hhwt.storage_J,e2.hhwt,storage,J,40,190023752
e2.ice.storage_J,e2.ice,storage,J,40,-14014883
e2.dhw.dhwt_Q,e2.dhw,dhwt,Q,41,0
e2.dhwt.dhw_Q,e2.dhwt,dhw,Q,41,0
e2.hhwt.dhwt_Q,e2.hhwt,dhwt,Q,41,-159
e2.dhwt.hhwt_Q,e2.dhwt,hhwt,Q,41,159
e2.hx.hhwt_Q,e2.hx,hhwt,Q,41,-42
e2.hhwt.hx_Q,e2.hhwt,hx,Q,41,42
e2.sc.hx_Q,e2.sc,hx,Q,41,-42
e2.hx.sc_Q,e2.hx,sc,Q,41,42
e2.hhwt.ahu_Q,e2.hhwt,ahu,Q,41,0
e2.ahu.heat_Q,e2.ahu,heat,Q,41,0
e2.cwt.ahu_Q,e2.cwt,ahu,Q,41,0
e2.ahu.cool_Q,e2.ahu,cool,Q,41,0
e2.ac.cwt_Q,e2.ac,cwt,Q,41,0
e2.cwt.ac_Q,e2.cwt,ac,Q,41,0
e2.hhwt.ac_Q,e2.hhwt,ac,Q,41,0
e2.ac.hhwt_Q,e2.ac,hhwt,Q,41,0
e2.ct.ac_Q,e2.ct,ac,Q,41,0
e2.ac.ct_Q,e2.ac,ct,Q,41,0
e2.ec.cwt_Q,e2.ec,cwt,Q,41,0
e2.cwt.ec_Q,e2.cwt,ec,Q,41,0
e2.ice.ec_Q,e2.ice,ec,Q,41,0
e2.ec.ice_Q,e2.ec,ice,Q,41,0
e2.ice.cwt_Q,e2.ice,cwt,Q,41,0
e2.cwt.ice_Q,e2.cwt,ice,Q,41,0
e2.dhwt.loss_Q,e2.dhwt,loss,Q,41,-160
e2.dhwt.storage_Q,e2.dhwt,storage,Q,41,0
e2.hhwt.loss_Q,e2.hhwt,loss,Q,41,-2351
e2.hhwt.storage_Q,e2.hhwt,storage,Q,41,2469
e2.ice.storage_Q,e2.ice,storage,Q,41,0
e2.sc.IDN_Q,e2.sc,IDN,Q,41,42
e2.dhwt.electric_Q,e2.dhwt,electric,Q,41,0
e2.dhw.Demand_Q,e2.dhw,Demand,Q,41,0
e2.ct.rejected_Q,e2.ct,rejected,Q,41,0
e2.ahu.Demand_Q,e2.ahu,Demand,Q,41,0
e2.ec.electric_Q,e2.ec,electric,Q,41,0
e2.ec.rejected_Q,e2.ec,rejected,Q,41,0
e2.ec.electric.ice_Q,e2.ec,electric.ice,Q,41,0
e2.dhwt.loss_D,e2.dhwt,loss,D,41,8
e2.hhwt.loss_D,e2.hhwt,loss,D,41,10
e2.dhwt.storage_J,e2.dhwt,storage,J,41,0
e2.hhwt.storage_J,e2.hhwt,storage,J,41,57123397
e2.ice.storage_J,e2.ice,storage,J,41,0
e2.dhw.dhwt_Q,e2.dhw,dhwt,Q,42,0
e2.dhwt.dhw_Q,e2.dhwt,dhw,Q,42,0
e2.hhwt.dhwt_Q,e2.hhwt,dhwt,Q,42,-3888
e2.dhwt.hhwt_Q,e2.dhwt,hhwt,Q,42,3888
e2.hx.hhwt_Q,e2.hx,hhwt,Q,42,0
e2.hhwt.hx_Q,e2.hhwt,hx,Q,42,0
e2.sc.hx_Q,e2.sc,hx,Q,42,0
e2.hx.sc_Q,e2.hx,sc,Q,42,0
e2.hhwt.ahu_Q,e2.hhwt,ahu,Q,42,0
e2.ahu.heat_Q,e2.ahu,heat,Q,42,0
e2.cwt.ahu_Q,e2.cwt,ahu,Q,42,0
